"permaju_urls_link","permaju_urls_date_date","permaju_urls_date_user","permaju_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:05 AM","alex","eh.. mana 0.225? sudah tak ada ka? 0.18 mari lagi ah? so kind.."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:08 AM","hengonghuat88888888","Aiyo... Big volume throw makan throw makan"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:26 AM","cnnboy","Collect big boy collect"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:28 AM","LossAversion","people throw, we catch with a huge net..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:30 AM","cnnboy","I heard the same story frm my circle. Tq looiks"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:50 AM","messi","Still waiting to take profit on PA. Today can u turn?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 9:51 AM","messi","PP price already fixed. Waiting to announce. Below 20 possible"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 10:59 AM","Looiks","hehehe........hmmm"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 11:40 AM","bapak_koko","rebound at trendline and jerung continue collecting. look interesting.."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 3:33 PM","messi","Huhuhu......where the buyers? Can't even cross 23, how to hit 60.80?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 3:45 PM","Looiks","Hehehe..... thats why some people never get rich"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 3:45 PM","Looiks","Hehehe...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 3:52 PM","Jingweihan","Gg liao"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:00 PM","messi","Huhuhu.......strong support 19.5..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:04 PM","wendywenn","Aiyo, this counter really useless Loh..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:04 PM","happycool","ha ha maybe one shot sell all 19.50 to them"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:04 PM","kenkoh","going down hill now...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:09 PM","alex","when most people thinking and excited waiting it go to 0.25 on last friday since 0.2 was a ""strong"" support.. but.. it was the chance for you to take profit.. so today got $$ to buy back low.. eh... nobody can predict accurately.. dont worry.. just wait again and again patiently"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:10 PM","messi","Huhuhu.....can collect more to get rich more"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:14 PM","happycool","guess lowest is what price ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:26 PM","kenkoh","maybe drop to 0.16 again"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:31 PM","happycool","185 now"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:42 PM","foo99","this lousy stock back to square loh, 0.19 now"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:44 PM","bapak_koko","dream up 2cent today. suddenly drop 2cent..demmit"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:44 PM","happycool","Wash out retailer then rebound high"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:47 PM","kenkoh","won't rebound so fast. See u in 0.16"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:51 PM","happycool","ok patience wait for 0.16"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:54 PM","wendywenn","这个股有赚1cent都好走人，他不会给你任何期望。。跌就跌到你失望"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 4:57 PM","Looiks","Hehehe....."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 5:24 PM","messi","Huhuhu......rich people no need scare price drop....bola shrink a bit only.....buy more get rich more"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=111","Apr 12, 2021 5:35 PM","BigPro","Not yet bottom..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 12, 2021 5:46 PM","bapak_koko","2moro rebound..look like operator block at 19cent"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 12, 2021 9:07 PM","5c0160","Game over."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 12, 2021 9:24 PM","Redplanet","Game just start...over...start...waiting for 0.035, 0.03...collecting"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:06 AM","alex","last friday no cut win, today people busy to cut loss.. dont worry be happy :)"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:09 AM","OngLai88","price fixing operasi again ?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:11 AM","hengonghuat88888888","Hmm.. Drop like that the trend not good d"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:15 AM","messi","Huhuhu...........drop more buy more.....that's how some people get more richer"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:16 AM","alex","0.18 sudah mau tak boleh tahan.. 0.16 mau mari ka? surprise ?? stock market is just life.. up & down.. if side way.. too boring..no fun"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:37 AM","Looiks","Hehehe.......hmmm"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:41 AM","tpcourt123","walao.....drop like hell"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:43 AM","Tesla","bad news. no car to sell. short of Chip!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:43 AM","messi","Huhuhu...... Is it pp not approved by bursa or canceled by directors...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:43 AM","cnnboy","Collect big boy...collect"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 9:48 AM","kenkoh","Maybe will drop below 0.16 for their collection."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:01 AM","OngLai88","big boy collect big boy fix low pp price. big boy clever"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:03 AM","messi","Huhuhu...... If can 16cts then my order 16.5 will done lo."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:06 AM","shorttermtrader","it seems chances coming again, look for lower price to enter , hehehe!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:06 AM","kenkoh","Don't be surprised it will drop below 0.16"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:07 AM","Tesla","操控逾60上市公司股价 揪炒仙股黑手
直捣灵市大本营
但天网恢恢，就在数周前，据悉这伙人位于八打灵再也的办公楼大本营，遭到税收局和反贪会的突袭，并还引来了国家银行和证监会的关注。
不过，消息人士指出，该头目的手脚相当“干净”，没有留下太多蛛丝马迹，执法机构或将难以将其定罪。"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:08 AM","914601117","Wah, private placement up to 30% of share cap. Meaning price will go down and stagnant for at least 6 months."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:10 AM","Looiks","hehehe....."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:11 AM","Looiks","hehehe......magic coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:16 AM","messi","Huhuhu...... 30% pp easy way make money for directors....why want susah susah run company business get little salary."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:17 AM","messi","Huhuhu....no need pass water in pant......price will up back one day"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:18 AM","messi","Unless directors siphon money raised from esos and pp"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:24 AM","kenkoh","sure it will bounce back.....just need to wait ....how long only the big boys know"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:34 AM","Tesla","Big shark is Sanston hong kong.
Bursa already investigate this company... all funds already transfer out.
Do you think them still want to goreng this counter?
I think go back to 10 cents soon."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:37 AM","kenkoh","if they issue PP, sure they will goreng, u think this PP go where......Big boys buying this PP"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:47 AM","mr hh","Apa jadi bro?? Fintec con etc..betul ke"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:53 AM","cnnboy","How r u so confident sanston playing this counter n not ‘someone’ local that eyeing this counter"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:54 AM","Looiks","hehehe...... nice name sanston but wrong counter"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:55 AM","Looiks","hehehe...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 10:57 AM","Looiks","hehehe......cnnboy, yr 'someone' local also wanted the PP so better be quick"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:02 AM","cnnboy","Ok lor but yr left to right hand very fast. Slow2 a bit maa"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:03 AM","Looiks","hehehe...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:04 AM","Looiks","hehehe....nearly finish maa. Magic coming"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:07 AM","cnnboy","Adjust overbought until oversold ..aiyoo looiks"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:12 AM","kenkoh","Buying volume so strong now at 0.175 and 0.170.....wayang ...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:22 AM","Tesla","News already come out from theedge about sanston company goreng all the penny stock include Permaju.
Die hard la for those who still in the dark and never read news..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:36 AM","kenkoh","Then better run now....haha"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:40 AM","foo99","@tesla will appreciate if you could share the news link
the article i found doesnt mention permaju"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:47 AM","kenkoh","All these news are just to press down the price for the big shark to accumulate tickets.......after collecting enough tickets, sure will goreng....."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:56 AM","Tesla","https://www.enanyang.my/%E8%B4%A2%E7%BB%8F%E6%96%B0%E9%97%BB/%E7%9F%9B..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 11:57 AM","Tesla","https://www.enanyang.my/%E8%B4%A2%E7%BB%8F%E6%96%B0%E9%97%BB/%E6%93%8D..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:01 PM","damansaraeagle","Syndicaters of Vun Stock Rigging Crime coffin?"" https://kennethvunyunlun.wordpress.com/category/criminal-trail/"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:06 PM","Tesla","I think after the investigation, this syndicate start to dump shares and transfer money out... penny stock go to penny penny stock! obviously FINTEC, XOX, Focus, MLAB, AT, PERMAJU, KSTAR etc.. all in RED this few weeks... hope i am wrong!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:07 PM","DreamHunter","walaweyh"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:17 PM","MS1979","@Tesla Permaju not in the list right?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:19 PM","Tesla","be smart all the small investor. this link have the details of all company link to Sanston:
----------------------------------------------------
https://www.enanyang.my/%E8%B4%A2%E7%BB%8F%E6%96%B0%E9%97%BB/%E7%9F%9B..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=112","Apr 13, 2021 12:27 PM","Looiks","hehehe......nice report but wrong counter. Good try to pull down the counter but 'someone' have grab it low. Thanks"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:30 PM","Looiks","hehehe......iCapital TP of 50c is 'not credible' enough compare to syndicate report which is no mention abt this counter?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:35 PM","cnnboy","No worries looiks, our boys keep loading. We stick to icapital numbers."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:36 PM","messi","Huhuhu.......promoters of this stock very upset to see the shared articles. Some early pr9mpyoers already left this thread. Maybe they will come back to promote again after reading these article articles."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:36 PM","cnnboy","Tq for the rumours as the price drops below esos offer price"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:38 PM","messi","Huhuhu.....price pulled down.....buy more get more rich.....50cts 2 shares maybe possible"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 12:39 PM","messi","Huhuhu......from now u-turn up will be good"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 3:32 PM","Looiks","hehehe.......hmmmm"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 4:01 PM","NawaMan","Most intriguing speculating game I've ever seen. I'm in... hhahahaa"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 4:34 PM","kenkoh","Don't worry, they will bounce back....just need to wait"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 5:08 PM","messi","Huhuhu.....3rd black days for permaju....tomorrow looks bleak"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 6:09 PM","wrangler888","I would guess the price will 'stabilize' around 0.18 and 0.19 for PP to take place ... thereafter the price will go up again. So, don't worry too much. If you are Permaju mgmt, you will also do something so as not to let the price drop too much ... else the company will end up having to give a lot of shares to the party in exchange for RM21+ million reimbursed by the participating party in the PP."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 8:28 PM","messi","Looks like shareholders are having phobia over private placement after so many penny stocks did private placement to raise funds for benefits of directors instead of company and shareholders."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 13, 2021 10:06 PM","cnnboy","Buy enough shares. U wl be entitled for the esos kikikih"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 9:12 AM","bapak_koko","look like today will go south again..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 9:59 AM","Joe","Is it becouse of the private placement...it is going down"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 10:02 AM","Looiks","hehehe....."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 11:33 AM","Joe","Goreng Goreng started already"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 11:53 AM","BigPro","Yes Goreng and hope rebound back to 0.225"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 1:42 PM","foo99","0.185 only done 497,300 units, still a long long long way to go"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 14, 2021 9:17 PM","5c0160","Con company. Faster run"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 1:53 AM","willee2","back to 140"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:01 AM","DellLenovoHaier","Someone is manipulating the counter but doesnt mean this company is a scam right?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:20 AM","wendywenn","Someone say will goreng, higher only go to 225,whr got goreng ya"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:29 AM","Joe","Operator pressing down the price... There might be a further pull back.. Before planning for a another round of Goreng Goreng !"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:33 AM","kenkoh","Apart from the big shark, wonder who here has make money from this counter...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:37 AM","messi","Huhuhu.........doesn't look good......but rich people can collect more, can get rich more."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:47 AM","stockraider","As calvin sifu said timber is at record price & palmoil at record price surely some optimism will spillover to wtk share price mah!
But this up 1 to 2 sen is chicken feed mah, why up so little leh ??
Timber & palmoil share r suffering from lack of production mah and also huge impairment losses on its assets mah & previous falling share price mah!
Thus they are jittery on recovery of palmoil & timber share loh!! They want to see actual profit b4 jump in loh!!
That means if u base on profit...as indicator that means the share price will be lagging loh!
Then why promote Wtk leh ??
1. The owner , directors and insiders already accumulating quietly without fanfare mah!
2. The palmoil & timber production volume of wtk already creeping up loh...this is further support by the record price of its commodities. Just imagine u have higher prices & higher volume....that will be a very important sign of higher big profit coming mah!
3. The share price already corrected over 3 yrs of downtrend previously, when there is a big shakeout of all the weak holders...u can only grow more optimistic as time past by loh!
4. Wtk is sitting on some prime land that invested at a very low cost near major town & city, they are good development mah!
5. With all the liquidity & quantitative easing & low interest rate environment, u can see big inflation will be coming loh...!! Wtk in commodities business plus very big cheap land bank is a very good inflation protector mah!
Based on the above i think wtk is the best pick to make profit & this is concur by sifu calvin findings mah!
15/04/2021 9:46 AM"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:47 AM","bapak_koko","no more hope this counter. TA all out..chowwww"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 9:55 AM","Joe","Operator wants to press it down....need to be patient...Goreng Goreng will Come soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 10:44 AM","Looiks","hehehe...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 11:10 AM","kenkoh","@stockraider, what is wtk?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 11:33 AM","Tesla","No operator here la. all run away already. Bad news of PP is coming soon."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 12:28 PM","shorttermtrader","Permaju share price drop is due to investment in Meridian shares lah , the price for meridian drop like no tmr to 18 cts, mean indirectly permaju already loss about 8m. When the price of meridian stabilize then permaju will rebounds back."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 12:32 PM","Joe","Wait for Goreng in the Afternoon loo...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 12:48 PM","whistlebower99","Posted by shorttermtrader > Apr 15, 2021 12:28 PM | Report Abuse
Permaju share price drop is due to investment in Meridian shares lah , the price for meridian drop like no tmr to 18 cts, mean indirectly permaju already loss about 8m. When the price of meridian stabilize then permaju will rebounds back.
--------------------------------------------------------------------
one legal way to siphon monies raised from share issuance for esos and private placement as seen in stocks like XOX, AT, Fintec, etc"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 3:57 PM","Joe","Aayaa....where the Goreng Goreng... Operator just holding on to 0.18..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 3:58 PM","Joe","Apa Sudah had...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 4:01 PM","bapak_koko","back to 12cent soon...gg"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 4:24 PM","kenkoh","0.175 now.....Will go down to 0.16 soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 4:28 PM","kenkoh","Tomorrow another downfall"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 4:31 PM","Joe","Operator Pressing it down"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 5:04 PM","hengonghuat88888888","No announcement for pp price meaning the price may be fix on this week."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 15, 2021 5:05 PM","messi","Huhuhu....drop more, rich people buy more, get rich more"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 9:09 AM","wendywenn","1st green, after tat mesti red red 1..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 9:32 AM","BuffetOnWeed","Permaju people suspect is syndicate stock. But there is no link money trail yet I think. But if the PP is a syndicate related buyer, might be an issue."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 10:17 AM","kenkoh","touched o.17. prepare for downfall"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 11:00 AM","Looiks","hehehe......cold friday but expected to be warmer later"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 11:00 AM","Looiks","hehehe......"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 11:24 AM","BigPro","Under value... as when read the report NAB more than 0.40..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=113","Apr 16, 2021 11:26 AM","messi","Welcome back. Long time no see you here. Hope you made some profit the last round.
Posted by BuffetOnWeed > Apr 16, 2021 9:32 AM | Report Abuse ￼
Permaju people suspect is syndicate stock. But there is no link money trail yet I think. But if the PP is a syndicate related buyer, might be an issue."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 11:29 AM","messi","Huhuhu......issue 182,410,000 new shares to acquire 30% Hardie for RM21, 797,000..... Is it over valued. Or passing money to proxy or cronies?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 11:30 AM","messi","Huhuhu......is deal still on"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 12:10 PM","BigPro","If to acquire Hardie is illegal and you have solid evidence, please make official report to authority for investigation..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 12:24 PM","messi","Just to highlight to those who might want to review Hardie balance sheet. Why do 70 % controlling stake paying so high rm36 per share for the remaining 30 %?"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 4:40 PM","Joe","I guess this round the operator is going to play a difficult game...."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 4:41 PM","Joe","Those who are not patient will be selling"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 4:43 PM","Joe","I think operator will not push up the shares too soon..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 4:45 PM","Joe","Don't know when they are going to Goreng"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 4:47 PM","Joe","The last round was a easy one to make money"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 5:02 PM","Tesla","PROPOSED PRIVATE PLACEMENT OF UP TO 182,410,000 NEW ORDINARY SHARES IN PERMAJU, REPRESENTING 30% OF THE EXISTING TOTAL NUMBER OF ISSUED SHARES OF PERMAJU, TO INDEPENDENT THIRD-PARTY INVESTOR(S) TO BE IDENTIFIED LATER AND AT AN ISSUE PRICE TO BE DETERMINED LATER
==============================================================
Don't talk me, PP is for FINTEC again? Goreng to 1 cent...
Good news????"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 6:17 PM","5c0160","Insider new con counter in trouble."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 6:27 PM","nava_87","coming..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 6:42 PM","cnnboy","Don’t care la who is the taker of PP as long as this counter fly after PP n most counter fly after PP."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 6:48 PM","cnnboy","This counter core business looks promising in coming mths. https://www.theedgemarkets.com/article/vehicle-sales-continued-climb-m..."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 7:15 PM","shorttermtrader","With so many negative comments yet the share price still managed to stay above 0.175 is a good sign. Hehehe."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 11:01 PM","messi","Since 2008 most quarter losing money. Only last quarter made 10 million. Have to wait for next quarter to confirm turnaround."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 16, 2021 11:36 PM","messi","Don't be deceived by the RM10million gain. Read the quarterly report for more details."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 17, 2021 2:41 PM","Tesla","ya lo. hope this counter will fly to above rm4 like DataPrp! and deep drive like AT, MLAB, XOX, FINTEC, FOCUS, DGB ! Who care? right... as long as u gain and run faster than other slow, no brainer, greedy small investor who borrow money to buy shares! learn lesson only mah!"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 17, 2021 4:14 PM","cnnboy","I can’t help to those who slow, no brainer, greedy small investor who borrow money to buy shares n learn lesson or wanted to be a teacher or a policeman. Thats is their money to spend anyway"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 17, 2021 4:23 PM","cnnboy","This is not a place to do charity or a public school. This is the place where u take a risk after u hv done yr homework. U r the one who place the order otherwise put yr money in the bank n earn interest."
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 10:08 AM","kenkoh","0.16 is a reality soon"
"https://klse.i3investor.com/servlets/forum/800001302.jsp?ftp=114","Apr 19, 2021 10:41 AM","Looiks","hehehe..... borrow money to buy shares. Interesting"
