"fintec_urls_link","fintec_urls_date_name","fintec_urls_date_user","fintec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 11:58 AM","ranacinggey","kaunter berak"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 12:04 PM","wjc4195","Filing complaint with Bursa"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 1:01 PM","PatienceCounts","Monitoring this stock for entry this 2 days for a few reasons :
1. its stable of stocks r hitting peak price just b4 30/6/20 quarter ending,
2.Impending QR announcement by tomolo latest to reflect PBT 63m.
3. encouraging momentum for its trending.
4. EGM on 1/7/20 on approval of 30% PP and its price fixing exercise ."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 2:26 PM","Sales","They invest in Komark and AT are doing very well. Buy now or later no more cheap sales."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 3:54 PM","newbie5354_","Can vote no to 30% PP?
BAIInvestment Registration
The EGM will be held virtually. The registration is mandatory for the event. Please click the
following link to register: https://rebrand.ly/FintecEGM
The event is powered by Cisco Webex. You are recommended to download and install Cisco
Webex Meetings (available for PC, Mac, Android and iOS). Please follow the tutorial guide
posted on https://rebrand.ly/FintecEGM
29/06/2020 11:17 AM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 3:58 PM","dmksn","Fintech sub - Focus rocket up, AT rocket up, Vsolar rocket up, Komark rocket up, Mlab coming soon, netx - soon, dgb - soon"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 29, 2020 4:12 PM","newbie5354_","6 sen only bec KYY/CalvinTanEng/OTB not buying/promoting?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:05 AM","super_newbie","Today qr release? any insider news?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:08 AM","azta12","collect"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:19 AM","PrinceofIpoh","Collect. 2 mil"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:51 AM","wjc4195","qr Midday i guess"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:53 AM","Sales","Fintec making so much profit for Komark and AT.....expected good profit for next quarter.....go go go!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:54 AM","Fintec","If 6.5 sen closing today PP almost 6 sen?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:55 AM","Fintec","7 sen closing only PP 6 sen?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 9:55 AM","Fintec","If 6 sen PP 5.5 sen?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 10:00 AM","Fintec","No voting tomorrow EGM forever loss cannot recover.
singkalin I was stuck here since 2018. Enter at 0.180, 400,000 unit share. QR very good but no dividend.
23/06/2020 10:40 AM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 10:03 AM","Fintec","All vote no. Why cannot open market buy like us?
BAIInvestment Notice of Extraordinary General Meeting
Date of Meeting: 01/07/2020
Time of Meeting: 11:00 AM
Venue: Lot 8.1, Level 8, Menara Lien HoeNo. 8, Persiaran Tropicana, Tropicana Golf & Country Resort 47410 Petaling Jaya Selangor Malaysia
29/06/2020 11:14 AM
BAIInvestment Registration
The EGM will be held virtually. The registration is mandatory for the event. Please click the
following link to register: https://rebrand.ly/FintecEGM
The event is powered by Cisco Webex. You are recommended to download and install Cisco
Webex Meetings (available for PC, Mac, Android and iOS). Please follow the tutorial guide
posted on https://rebrand.ly/FintecEGM
29/06/2020 11:17 AM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 12:11 PM","PrinceofIpoh","Your registration was approved for the following event.
Host: Fintec EGM
Approved to vote tomorrow for pp placement. After that fly fintec."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 1:11 PM","wjc4195","how much is the pp?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 3:21 PM","Daily8","Keep adding! Tomorrow will shoot up!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 3:36 PM","wjc4195","hell QR delay too much!!!!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 4:04 PM","Daily8","Trying my best to get at 6 c, possible ? Some earlier Q kena, but recent Q still long waiting."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 5:42 PM","super_newbie","Fintec QR mana? manipulating in making?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 6:54 PM","bfg9000","QR out la"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 6:55 PM","thesteward","This one too undervalue"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 6:55 PM","thesteward","Sud worth at least 50 sen"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=405","Jun 30, 2020 6:55 PM","thesteward","Crazy still at 6 sen"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 6:58 PM","kkl123","next qr end today
will be 150m above
if pe 11 $6"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 6:59 PM","kkl123","not 50cents is six ringgitsss"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:02 PM","bfg9000","people really doesn't know how to read the report or know what ""mark to market"" is"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:23 PM","wjc4195","Hold this counter sell after next QR if you want to sell.
only 60d to go"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:31 PM","greedy44444","Profit 54 millions but no dividend...why why why ? Earned 54 millions on paper only ? No cash ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:32 PM","wjc4195","Daily8 Trying my best to get at 6 c, possible ? Some earlier Q kena, but recent Q still long waiting.
Daily8 did you manage to get?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:33 PM","kun1971kun","QR is out, so what price tomorrow?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:33 PM","Daily8","wjc4195, no"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:43 PM","scott88","Your all know what is paper gain....hahaha"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 7:52 PM","grtbcco","won’t up , last 2 quarterly report look surprise but finally no surprise on share prices"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:08 PM","Jessgoh","Just will up one two bud mak then will remain same and slowly drop again...as usual practice for them to earn money from investor"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:18 PM","pahlawanmerah","up up up tmrw"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:32 PM","super aloha","Profit 54m so what?
Still need private placement 30% to get 10+m..
Useless counter...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:38 PM","sc_law","Earn more than 200 mil but share price at 6 cent... how to explain this company?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:38 PM","sc_law","4 qtr earn 200 plus mil"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:41 PM","super aloha","Just ignore this counter... Don't waste time over here..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:45 PM","Gunnerman","仙股公司金科全球（FINTEC 0150）交出＂奇怪＂第四季业绩，营业额仅有623万令吉，不过净利却按年暴增510%，净赚5403万令吉，相比去年同季亏损1315万令吉。
金科全球第四季每股盈利为8.29仙，然而股价仅有6仙。
金科全球向大马交易所报备，表示净利大增，主要是所持的投资产品价格大涨，为集团贡献净利。
该公司今日的业绩报告中，并未解释＂增值证＂的详情，只表示相关资产增值6719万令吉，并贡献5403万令吉。
金科全球在去年九月时，曾以1640万令吉，收购国马(KOMARK 7017)的19.82%股权。根据过去记录，金科全球持有多家微型上市公司显着股权。
金科全球的每股净有形资产为51仙，但过去三年来，其股价从20仙水平，一路滑跌至10仙以下水平。
2020财政年来说，金科全球净利为2亿2669万令吉，比2019财年增长%。
累积四个季度每股盈利为23.4仙，股价仅有不到每股盈利四份之一，这种诡异情况，该公司没有向市场解释，投资大众更不解这一团谜。
金科全球缴足股本为9亿6800万股，以6仙股价计算，市值为5800万令吉。"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 8:47 PM","birkincollector","just paper profit right?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 9:01 PM","ckaiw04","They hold many goreng stocks like vsolar ,focus , at, komark.all negetive lose profit but all the share price already goreng to sky."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 9:19 PM","thesteward","This time it will be different . Give it one month max 2 hopefully we can see this stock at 20s . Fingers crossed"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 9:26 PM","scott88","Looking this share for what...
Toiler paper"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 11:18 PM","super_newbie","I saw a lot newbies than me from comment on above lol. This con counter has been reported millions profit (paper gain) for consecutive 4 quarter, and I'm still suffering paper loss since holding last year, anyone still dare to buy ah? lol"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jun 30, 2020 11:21 PM","super_newbie","If every quarter result released limit up, probably my paper gain +500% already lol.. Anyhow let see tomorrow got chance to let go or not who's know miracle happens.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 3:40 AM","Daily8","Fintec find it very challenging to outsmart retailers and investors.
Most already know Fintec is holding paper gains in their report.
So, what should Fintec do to get more buyers?
Key word anyone?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 6:55 AM","MelakaMan","Annualised EPS 23.4 sen!
Price 6 sen!!
Have to go up soon!!!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 7:44 AM","greedy44444","Unless Fintec sell off all its holdings then only the price can fly, if not then they have to keep on asking money from investors but who want to buy all their holdings ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 8:36 AM","azta12","add"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 8:48 AM","Frank Tan","maybe one days show as usual..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:02 AM","azta12","hantam again"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:10 AM","joecool32","go go go!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:14 AM","azta12","otw to 0.10"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:17 AM","vivabursa","paper profit, easily wipe out. can't even distribute as dividend.Unless sell all the shares on hand and get real cash."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:19 AM","maya1301",""
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:29 AM","paultan","The train has left the station. Very good annual result
10 first target"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:32 AM","azta12","nice vol, keep the momentum going"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:33 AM","nicholas99","train will come back."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:38 AM","joecool32","nta = 0.50; isn't it tempting for a shareholder to gather enough shares to make some sound? The fat duck has drawn a lot of attention. If it still refuse to lay eggs, someone might just decide to catch and eat the duck."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:38 AM","kkl123","first over take AT
next month over take focus
next year go to mainboard
equal up equal seat with pbb
pe ll $6"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:38 AM","azta12","nice.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:38 AM","kkl123","buy pa"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 9:59 AM","thesteward","Hold tight for big gains pls"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:01 AM","gghaha","dont too greedy....:)"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:11 AM","eatsmall","Profit besar pun xboleh jalan.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:15 AM","thesteward","Wait got the pp be over be patience ."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:15 AM","thesteward","For"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:40 AM","OngKawKaw","Guna investor punya duit main share dapat good profit every quarter. Shall give captain a like lo."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:43 AM","kelvin17","useless counter good profit also no use share price only 7 cents , like going pn17 counters ..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 10:51 AM","Frank Tan","can go up 7 cents consider good,if follow old pattern,will go down to 0.50+- after few days n whole yearrrrrr"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 11:32 AM","kkl123","the chance for you is ONCE IN YOUR LIFE TIME
put in whatever you have, if you have maybank pbb top glove all sell off
buy fintec
and move to forest which the wifi not available."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=406","Jul 1, 2020 11:34 AM","thesteward","Be patient hopefully my next week fly"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:41 AM","eatsmall","lah..this fintec same like us ""engaged in investment in quoted and unquoted shares"" thought only biotech..cancel buy.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:46 AM","sato","Still unwilling to pay dividends? Ar....................."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:49 AM","Daily8","PP carry on"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:53 AM","super_newbie","sold half holding at 0.07, breakeven after year of holding"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:55 AM","super_newbie","Btw, raise hand if anyone here just bought and purposely come here to comment and call buy lol"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 1:24 PM","Daily8","WE NEED TO OUTSMART FINTEC GORENGER. IF LOW DON'T BUY. MAKE SURE PRICE GET TO HIGH AT LEAST 10 FIRST"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 3:11 PM","Daily8","During AGM online, 1 min for Voters to ask questions. Only 1 question is answered and they quickly CLOSED THE Q&A SESSION. LATER, THEY HIDE THE VIDEO before the voting ended. In AGM, company need to be more respectful and sincere when conducting their AGM.
Doesn't feel the kick from the AGM.
Only 1 person Mr Chung or Cheong 2 questions is answered."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 3:51 PM","newbie5354_","AGM when? Not EGM PP 30%?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 3:52 PM","newbie5354_","PP 30% approved? Higher price PP takers must come out more $?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 3:54 PM","newbie5354_","You got ask dividend or share price question?
Daily8 During AGM online, 1 min for Voters to ask questions. Only 1 question is answered and they quickly CLOSED THE Q&A SESSION. LATER, THEY HIDE THE VIDEO before the voting ended. In AGM, company need to be more respectful and sincere when conducting their AGM.
Doesn't feel the kick from the AGM.
Only 1 person Mr Chung or Cheong 2 questions is answered.
01/07/2020 3:11 PM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 3:56 PM","newbie5354_","Why Ms Lee h/phone(or Mlabs e-mail) no I received not i3 members?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 4:16 PM","newbie5354_","We cannot vote if use nominee account any1 here face problem like myself?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 4:17 PM","newbie5354_","Not many interested actual voting bec they day traders?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 5:04 PM","kkl123","one year ago
people laugh when l say focus will up to $1
today
l say fintec will over take focus.micael TOM laugh
ask people go to bottom TOM TOM netx!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 5:41 PM","newbie5354_","Why so few shares people voting today? Not allowed to vote like myself? Pls be honest haha."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 5:41 PM","newbie5354_","You prefer Focus up not Fintec why ah?
kkl123 one year ago
people laugh when l say focus will up to $1
today
l say fintec will over take focus.micael TOM laugh
ask people go to bottom TOM TOM netx!
01/07/2020 5:04 PM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 6:04 PM","Twinklehahaha","May I ask the target price for Fintec? Newbie here"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 6:59 PM","Reap88","Fintec results only paper profit. Difficult to realise. If try to sell price of these shares will definitely drop. Keep on diluting shareholders equity due to frequent conversion of PA and numeroues schemes to raise capital via PP and employees share option."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 7:12 PM","auxsin88","Today pp so tmr will drop?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 7:42 PM","super_newbie","On behalf of the Board, Mercury Securities wishes to announce that the Board has on to-date (“Price-fixing Date”) fixed the issue price for the placement of 100,000,000 Placement Shares, being the first tranche of the Placement Shares, at RM0.0535 per Placement Share (“Issue Price”).
The Issue Price represents a discount of 9.93% to the 5-day VWAP of the Shares up to and including 30 June 2020 of RM0.0594, being the last market day immediately preceding the Price-fixing Date.
This announcement is dated 1 July 2020."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 7:51 PM","pahlawanmerah","besok drop lor"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 8:12 PM","super aloha","Taniah for the pp with this damn good price...
Go ahead more and more pp....
Dn good company.. Bye bye"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 8:15 PM","super aloha","Pp is win win situation...
Private--buy 5+sen, sold 7sen in market..
Company--get 10+m spend for salary, director fee, enjoy entertainment benefit...
Shiok...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 9:05 PM","wjc4195","I voted against with my 795300 shares another 100000 shares also voted no....where were all of you?
talk only pandai!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:15 PM","newbie5354_","Ask Daily8 and kkl123 haha.
wjc4195 I voted against with my 795300 shares another 100000 shares also voted no....where were all of you?
talk only pandai!
01/07/2020 9:05 PM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:15 PM","PatienceCounts","Very smart major share-holder in awarding cronies with pp at lowest possible price. All the loyal Fintec minor share-holders got cheated one more time. Nvr learn."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:38 PM","newbie5354_","Many complain in i3 yet not voting today?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:40 PM","newbie5354_","Human can lie but not Bursa news."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:42 PM","newbie5354_","1. ORDINARY RESOLUTION
Description PROPOSED PRIVATE PLACEMENT OF UP TO 282,144,000 NEW ORDINARY SHARES IN FINTEC, REPRESENTING APPROXIMATELY 30% OF THE TOTAL NUMBER OF ISSUED SHARES OF FINTEC, TO INDEPENDENT THIRD-PARTY INVESTOR(S) TO BE IDENTIFIED LATER AT AN ISSUE PRICE TO BE DETERMINED LATER
Shareholder’s Action For Voting
Voted For Against
No. of Shareholders 31 2
No. of Shares 93,575,900 895,300
% of Voted Shares 99.0523 0.9477
Result Accepted
https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:43 PM","newbie5354_","Sure 795300 all yours or another liar?
wjc4195 I voted against with my 795300 shares another 100000 shares also voted no....where were all of you?
talk only pandai!
01/07/2020 9:05 PM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 10:53 PM","PatienceCounts","Sth is fishy in the timing of the price fixing exercise. The company is based on the weighted average prices of the past 5 market days just b4 the approval of the shareholders in EGM. If im not wrong, price fixing exercise should commence immediately after obtaining the abovementioned approval."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:01 PM","newbie5354_","When 100 million PP shares will list? Not so soon(tomorrow)?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:02 PM","newbie5354_","5 days before 1st July all closing 6 sen how they get 5.94?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:08 PM","newbie5354_","Operator push up today so most shareholders forget today voting possible?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:10 PM","Daily8","newbie5354_ AGM when? Not EGM PP 30%?
01/07/2020 3:51 PM
EGM. SORRY TYPO ERROR DUE TO SMALL SCREEN!
EGM FOR APPROVAL OF PP (30%) TO GO THROUGH. YES, IT'S PASSED WITH PP TO GO AHEAD WITH ONLY 2 VOTERS NOTED NO.
The voting session ended in less than 40 mins if not mistaken. I think whatever questions you have regarding Fintec and the subsidiaries , can be found in their reporting system.
No doubt, Fintec/ Asio Bio is an investment company, which owned only share equites, one thing I like about this company is THEY REALLY KNOW WHAT THEY ARE DOING!
It's only they go against your direction OR THEY GO WITH YOUR FLOW.
ACQUIRING COMPANIES THRU THEIR SHARES to me if a form of business too. Just like somebody said, Fintec is doing what Warren Buffet did. Bursa have no issue with them so why bother?
I am a VOTER so?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:16 PM","newbie5354_","969 million Fintec shares why only No. of Shares 93,575,900 895,300 voted? Less than 10% shareholders?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 1, 2020 11:32 PM","TheContrarian","Smells fishy, newbie5354 has raised a very valid point. Why only 10% bother to vote while the remaining 90% not concerned about dilution of their shares?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 2:33 AM","wjc4195","Newbie5354 - give me your tel no or email i'll show you my portfolio.
you voted?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 6:43 AM","kkl123","FINTEC will upgrade to mainboard very soon,
listed in finance sector together with MAYBANK PBB"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 8:18 AM","paultan","Deliberate suppressed market price is to allow pp go through at a ridiculous low price
Now that that's done market price will be positive"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 9:07 AM","azta12","accumulate and hold"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 9:19 AM","azta12","nice.keep the pace going."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 9:24 AM","paultan","Yr ending 31.3.20 EPS 33.86cts . NTA . .0.5131sens.
Pp only 5.94sens.. how ridiculous is that. Might as well do it for free."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 9:58 AM","azta12","collect and hold"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 10:20 AM","kelvin17","zai, dont have high hope for this type of co , making 220 mil in one year yet still issue pp for 10 mil ....oh some more NTA 0.51. see this type of management still got hope ka . thats why it always stay at 6 or 7 cents only ma , can not move one"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 10:45 AM","Reap88","Only paper profit. If want to realise profit need to sell. When sell price drop as price increase could be artificial as few actual buyers. Was trapped last year being lured by the exceptional profit results and high NTA. Eventually more PP scheme results in more investors able to buy at cheaper price below holding cost. Expensive lesson learnt"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 11:06 AM","kelvin17","sometime think of it as minority shareholder we cant do much as long as co do well and share price can move up , or pay some dividend also can . as investors we needed to make some money some how"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 11:21 AM","Gunnerman","this is old man counter, not suitable for short term kaki. if u can patient with 5 years, yes u can hold it. :p"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 12:07 PM","super_newbie","sold off last half holding @0.07, breakeven, 0 gain invested for almost a year."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=407","Jul 2, 2020 1:15 PM","Daily8","Have to find out why they didn't sell off the paper gain to materialise the profit.
But they will answer you, "" We are investment holding company. We will ""invest"" in these companies for long term to maximise the potential of the companies""
How to counter them?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=408","Jul 2, 2020 1:16 PM","Daily8","I have positive view on Fintec still. The management is smart and they have eagle eyes."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=408","Jul 2, 2020 1:19 PM","Daily8","I think most here already know what is the reason you are here.
Just focus back on your reason and happy ""investing"" lol"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=408","Jul 2, 2020 1:39 PM","greedy44444","Earned half a cent cabut yesterday...shld earn one cent if cabut today"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=408","Jul 2, 2020 1:59 PM","newbie5354_","Daily8 Focus, AT make $ but not Permaju,Seacera, Netx, DGB, Mlabs and even Vsolar you no counter them? Why Fintec 7.5 sen is maximum?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=408","Jul 2, 2020 2:07 PM","newbie5354_","Daily8 you got ask why Fund raising never end? Komarkcorp insiders happily sell on loss QR why Fintec must buy? Why face mask business need Komarkcorp do not Fintec directly?Is it no factor y?"
