"bornoil_urls_link","bornoil_urls_date_date","bornoil_urls_date_user","bornoil_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:44 PM","alenac","Tell me your success stories, as ""it works most of the time"", and of failure too
Posted by SincereStock > Sep 4, 2021 2:32 PM | Report Abuse
""bottom-fishing"", exactly that's how I have been making money, it works most of the time you know?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:47 PM","justin1njp","Macbank not yet finish pp. Dont give high hope. That's all.
But it give opportunity for public to collect at low price.
Macbank not yet become substantial shareholder. All those shares are absorbed into treasury share. Plus someone help to 'keep' it 1st since treasury already full of sbb.
Wait Macbank buy back n announced as substantial shareholder 1st. If not, the price is blocked. Cant move.
Go to see the monthly chart.not daily one, u c the pattern? This counter not suitable for contra.
This counter already successfully controlled by 'someone'. This is the indicator for a share to move up. Perhaps, need to wait for big boss approval before it moves."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:50 PM","alenac","Wow, Hap Seng is also a shareholder, but it is not able to create value for this counter?
Posted by UncleFollower > Sep 4, 2021 2:21 PM | Report Abuse
You're quite right. It's very hard to go below 2.5c because there are simply no sellers. However history can be a reference - you can cut off at the time Hap Seng entered via the rights issue - since then only in Mar 2020 crash there was available a short period below 2.5c. There simply isn't enough stock to push it below 2.5c."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:56 PM","MZM2511","weirdvilante @MZM2511 on what page of the QR report we can see the NTA ?
-------------
For the EPS:
The 4QR 2021 EPS is 0.52 sen (individual quarter result). For 12 months result is 0.42 sen (FY 2021 result)
Please look at the 4QR 2020 report. At CONDENSED CONSOLIDATED STATEMENT OF COMPREHENSIVE INCOME, page 1.
For the NTA:
The 4QR 2021 NTA is 11 sen
Please look at 4QR 2021 report. At CONDENSED CONSOLIDATED STATEMENT OF FINANCIAL POSITION, page 2
Source: https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:57 PM","SincereStock","@alenac
success stories
asiapac (waited for many years)
suria
choobee
mmccorp
cck
comcorp
mbmr
ptrans
pensoni
khind
harbour
kbunai
orna
pohkong
hevea
dayang
kfima
many more can't list all la, how success? all same no brainer strategy only
failure stories
topglov (regreted no follow nta rule)
supermax (regreted no follow nta rule)
mrcb
xox
nylex
cview
serbadk (after scandal try to catch bottom fail)
kimhin
ioipg
kub
current holdings
ptrans
mmccorp
uoadev
trc
suria
bornoil
overally make money more than lose money, you are lucky I am free to entertain you now"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 2:58 PM","alenac","More of a share consolidation exercise for the future?
Posted by justin1njp > Sep 4, 2021 2:47 PM | Report Abuse
Macbank not yet finishes pp. Don't give high hope. That's all.
But it gives an opportunity for the public to collect at a low price.
Macbank has not yet become a substantial shareholder. All those shares are absorbed into treasury shares. Plus someone helps to 'keep' it 1st since treasury is already full of sbb.
Wait Macbank buyback n announced as substantial shareholder 1st. If not, the price is blocked. Can't move.
Go to see the monthly chart. not a daily one, u c the pattern? This counter is not suitable for contra.
This counter is already successfully controlled by 'someone'. This is the indicator for a share to move up. Perhaps, need to wait for big boss approval before it moves."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:02 PM","SincereStock","@alenac ""This counter is not suitable for contra"" totaly agree, but don't simply assume most investors are contra players only"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:21 PM","alenac","Appreciate your strategy. You must be quite busy all the time I reckon until no time to entertain anyone? How then do you avoid the syndicate penny stocks scams about more than 30 listed in the Bursa? PP and later consolidate ( or rather pump and dump scams)
Posted by SincereStock > Sep 4, 2021 2:57 PM | Report Abuse
Overall make money more than lose money, you are lucky I am free to entertain you now."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:33 PM","SincereStock","@alenac I am free most of the time recently because of i am still MCO, but you are asking my stories so it will take more time for me to recall and I can simply don't entertain request like that.
""How then do you avoid the syndicate penny stocks scams about more than 30 listed in the Bursa?""
same strategy, company valuation then bottom fishing, there is only so much syndicate can do pushing down the price considering the company's intrinsic value"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:35 PM","SincereStock","I don't touch this company when it is still expensive or uptrending"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:46 PM","alenac","SincereStock, have you done a valuation on Focus dynamic? What is your verdict?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 3:53 PM","SincereStock","@alenac focus price above NTA, so definitely not cheap enough for my consideration, no need further details"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 4:33 PM","FarmbesFlyer","Those who are in stock market long enough, should understand the theory of market manipulation. The price is fully controlled by sydnicate under the instruction of big boss. If you don't see this part, then you will lose money in stock market. To made money from a counter, the point of entry is very important. If you enter wrong price at wrong timing, then you get stuck for years.
To conclude my summary, current price of Bornoil is very low risk. Do not worry about share consolidation, it can be good for Bornoil. Look at PA resources, then you will understand. As long as Bornoil business (gold mining, cement plant operation and bio fraction business)can be materialized, it will fly like rocket to the moon one day."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 4:35 PM","SincereStock","@farmflyer well said"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 5:10 PM","alenac","Avillion and Impiana?
SincereStock @alenac focus price above NTA, so definitely not cheap enough for my consideration, no need for further details
04/09/2021 3:53 PM"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 6:24 PM","SincereStock","@alenac
AVI tourism sector skip first, damage been done, very hard to recover, this 1 lagi worst, consistently making loses even before covid. recent spike is fluke / fake recovery sentiment / manipulation. never bother to entertain that or consider entering this counter at current funamental prospect.
IMPIANA situation same as AVI but worse, above NTA and in mid way of uptrending already, now enter is just chase high for no reason"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 6:28 PM","SincereStock","I think you misunderstood a bit, as a bottom fisher, I am not really nescesary a penny stock hunter, I am a cheap stock hunter. Penny stock is not equal to cheap, need to compare with it's intrinsic value first.
I said before here I think bornoil is the only good penny stock with fundamental and future prospect currently"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 4, 2021 11:58 PM","UncleFollower","@farmflyer well said
@SincereStock well said
@alenac if wanna trade/ play contra Bornoil really is sleeping. Like someone else here said can buy cannot sell lol. If cannot afford to lock up a part of portfolio in this counter, stay away. No one knows how long. But with the fundamentals, a gold story, and the very very very long play by the operators, the odds are in favour of a huge rise to the moon
@SincereStock MMC I will be eternally thankful to SM lol. Got stuck even before the pandemic, averaged down and then boooooommmmmmm. Swapped to Edgenta to DRB (support SM lol)."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 5, 2021 7:25 AM","SincereStock","@UncleFollower nice haha I still keep some MMC hopefully the privatization go through and get full payment of RM2, but depends the price movement in between will consider to check out more too to minimize risk"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 5, 2021 7:00 PM","AbdulLeman_2021","Come on, it's almost 8 billion share. Maximum will get to rm0.50."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 6, 2021 8:52 AM","SincereStock","@abdulLeman_2021 nothing to do with total number of share, it is just unit / tool for trade.
what matters is total capitalization of the company (vs intrinsic total value of the company), and whether market's money decided to come in or go out from this company"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=554","Sep 6, 2021 11:08 AM","Investor787","The pp recepient lefthand righthand dumping 0.03 to 0.035.quick fool,old trick"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 11:24 AM","Trader9","dont waste your time on this counter"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 1:00 PM","alenac","I foresee share consolidation maybe 10 to 1 as the number of shares is quite huge. Can consider buying if got consolidation.
UncleFollower @farmflyer well said
@SincereStock well said
@alenac if wanna trade/ play contra Bornoil really is sleeping. Like someone else here said can buy cannot sell lol. If cannot afford to lock up a part of portfolio in this counter, stay away. No one knows how long. But with the fundamentals, a gold story, and the very very very long play by the operators, the odds are in favour of a huge rise to the moon"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 2:36 PM","lehubeng","no new share subscription from MQ. Will back to 0.025-0.03 for MQ subscribe at 0.025.... if subscribe now, MQ need to pay above 0.032....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 2:38 PM","lehubeng","if gold above 1850, will bornoil rise 0.035-0.04?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:23 PM","BE_GREEEEEDY","Looks great $$$$ ahead
Immediate TP 10 sen after flushing out weak holders...
WC 7 SEN.."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:28 PM","UncleFollower","Another 32M WC changed hands...someone accumulating WC. Just in recent days almsot 10% of outstanding WC absorbed"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:44 PM","lehubeng","accumulating? sell wc at buy price worr......"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:53 PM","UncleFollower","yes accumulating...or operators moving stock we dont know. fact is there was a huge buyer queue, seller cleared it, then buyer took out seller queue again. it's not that little money and not bilis move..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:54 PM","UncleFollower","only 2 possibilities...
if they are preparing for a pump to 7 or 10 cents, WC will make much more than mother shares. wC expiry still long way to go + if operators have control of price, WC is safe for them
or...they are doing a wayang show to lure in bilis like us lol and actually disposing WCs...
what do u think..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 4:59 PM","UncleFollower","hopefully it's the former...because even bilis would choose mother share over wC at this price as valgrovest said. lets not forget today it's changing hands at 1.5c but last week 70M at 2.0c, when mother share 3.0c.....weird moves"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 5:47 PM","shybutter","Acquire for what?
Any new project coming in?
DATUK JOSEPH LEE YOK MIN @ AMBROSE (a company director) acquired 1,000,000 shares at 0.035 on 06-Sep-2021."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 5:50 PM","lewis3333","https://www.bursamalaysia.com/market_information/announcements/company...
soon???"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 6:46 PM","MeMeMe","1m too less, he needs to buy 100m per day only can push up the price"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 9:25 PM","kuaTAKtahu","Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy .
Buy ."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 10:55 PM","Will188","Don't be fool.. Last time gold findings Sign MOU with Minetech.. Habuk pun tak nampak..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 11:38 PM","Investor787","Its about lefthand and righthand and dumping pp.LoL."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 11:41 PM","Investor787","G dex moving up or down?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 6, 2021 11:42 PM","BE_GREEEEEDY","UncleFollower@ Another 32M WC changed hands...someone accumulating WC. Just in recent days almsot 10% of outstanding WC absorbed
--------------
More $$$ to come !!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 10:27 AM","ZackMaz","company starts to do profits, tunggu masa meletuplah...jangan target jauh2...0.08c is more than enough for now"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 11:38 AM","lehubeng","hold tight... wait.... 1 year, 2 years, 3 years, ..... 20 years....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 11:39 AM","lehubeng","i no buy at 0.03 and above.... will average down at 0.01...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 11:57 AM","BE_GREEEEEDY","Looks great $$$$ ahead
Immediate TP 10 sen after flushing out weak holders...
WC 7 SEN.."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 1:57 PM","Will188","Sincerestock where r u? Where is the last year MOU with Minetech on gold exploration? Can help check?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 1:57 PM","Will188","Only super long term holding power can play this stock. Not Medium/ST. Sure force to sell/cut loss."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 2:12 PM","SincereStock","@Will188 I don't know about that, not the reason I enter this counter, you want me to google for you?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 2:14 PM","SincereStock","I have no problem with operators trying to shake out the weak holders, as far as I concern, the bottom price for this stock is 0.025 at this moment (short to mid term), unless there is any fundamental changes"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 2:57 PM","lehubeng","MQ 5 million at 0.03...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 3:04 PM","SincereStock","so 0.030 the latest updated bottom of this counter, good to know"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 3:15 PM","Sales","How this stock don't follow Fintec. Fintec profit 720 millions still asking for RI."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 4:09 PM","justin1njp","西非国家几内亚发生军事政变恐令当地铝土矿(bauxite)出口受阻，消息刺激伦敦期铝周一最多升1.8%，至每吨2782美元，创2011年5月以来新高。
Bornoil also got bauxite.
Export from bornoil la. Haha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 4:53 PM","damiantreez","strong support at 3 sen now since MQ bought 5mil at 3 sen."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 8:50 PM","lewis3333","https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 7, 2021 9:30 PM","kuaTAKtahu","Buy 3 sen tomorrow"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 12:02 AM","Zolan2020","SC then found new bottom"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 2:19 PM","BE_GREEEEEDY","Remained solid rock $$$$$"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 3:11 PM","whistlebower99",""
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 3:29 PM","BE_GREEEEEDY","flush out ponda* / weak holders
those pressed the panic button , now in MAD
TP Bornoil 10 sen
2nd round Goleng in the making
Profitable making money company"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 3:50 PM","SincereStock","Operator to contra players: your last chance to exit at 0.030"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 3:57 PM","SincereStock","recently they bought at 0.030 (PP), sold back at 0.030? I think they would like to sell 0.035 or above, most likely left right hand game to flush out contra players only"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:09 PM","SincereStock","now the plan is to make those contra players / weak retailers that queue sell at 0.035 to switch to queue sell 0.030
strong holders just sit back and enjoy the show"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:15 PM","BE_GREEEEEDY","SAPUUUUUUUUUUUUUUUUUUUUU"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:18 PM","BE_GREEEEEDY","those pressed the panic button now in MAD..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:19 PM","BE_GREEEEEDY","Why woli..?...making solid money Co $$$$"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:21 PM","lehubeng","MQ bought 50 mil at 0.025 and only bought 5 mil at 0.03, MQ have plenty to throw at 0.03.... and it can still get 0.025 for remaining 300 mil shares yet to subscribed...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:23 PM","lehubeng","MQ can easily manipulate the the share price....... sell at 0.03..and later buy subscription share at 0.025...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:33 PM","BE_GREEEEEDY","join ride / tumpang on them = $$$"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 4:34 PM","BE_GREEEEEDY","5 sen anytime"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 9:11 PM","mhanaS","Dear all.
Firstly I would like to express my gratitude to the participants of this thread for the insightful sharing of this counter. Special mention go to Valgrovest and MZM2511.
For Borneo Oil Beehad (BOB), I sum up the following:
1. This counter is trading near its year-low of 2½sen. The year-high is 5½sen.
2. There is an ongoing PP to MC who have subscribed at prices as low as 2½sen. Without them being a substantial shareholder, it may be true that they are behind the selling pressure at 3 - 3½sen. This exercise of immediate dumping has its pros and cons. On one hand it guarantees a margin spread but on the flip side, if BOB shoots up on perhaps gold or MCO recovery news, the PP subscriber would lose out on a higher profit.
3. There has been record of the CEO acquiring additional shares, generally taken as a good sign.
4. Traces of warrant purchases with a strike price of 7sen give rise to the idea that this counter can shoot up sooner rather than later to make the warrants in the money.
5. The NTA of this counter is 11sen, and currently the candlestick chart indicates this counter price as neutral. This counter has no significant dividend history, and as yet no consolidation or split plans.
6. The latest AR indicates an EPS of 36sen although this was due to a strong Q4 EPS of 52sen.
7. There are 7.955b shares outstanding, excluding warrants and approximately 20% of PP under the MC exercise.
With all these in mind, I conclude the following:
1. The current value of this counter is 2.8sen, including all proposed dilution. There seems to be no willing sellers at 2½sen. The 3sen queue appears very dynamic perhaps due to the PP subscriber managing its sales of shares.
2. There has been a noticable attraction to this counter. This can be seen from the increased queue and trading volume after BOB released its Q4R, and its results were given media attention. I am in the opinion that this counter will gain traction moving forward, especially once the PP subscription exercise is completed.
3. Investors should be tactful in ensuring that we are able to ride on this wave. I am in no position to advise on investment decisions, but I can share with you what I plan to do with this counter, having absorbed all the insightful information.
4. I have set an accumulation strategy with price range of 2½ - 3sen. Any price below seems unrealistic but not impossible. Any price above seems like overkill as long as the PP is in place. This strategy encompasses periodic purchases of shares for a period of twelve months, for a total of 1.2m units of BOB shares. This periodic purchase strategy will average out the cost average and shield me against any sudden price fluctuations.
5. With the warrants strike price and share historical price in mind, I have set a modest yet realistic TP of 5sen within the twelve months investment period. Not excluding fees, this tramslates into a gross yield of 67%. There will be no CL for this investment, all shares will be sold once the term concludes.
Let's rock and roll.
Regards
MHA"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 9:29 PM","kuaTAKtahu","Will buy 2.5 sen tomorrow"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=555","Sep 8, 2021 10:56 PM","BE_GREEEEEDY","2.5 sen ?,,,, keep on Q-ing till you become A Grandma / Grandpa
immediate TP Bornoil 5 sen
WC 3.5 sen
Solid Fundermental Making money Co - Shame to bluecheat@Chip"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 12:17 AM","Will188","Con counter. Using retailer money by shrinking the shares value.. Wake up plz"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 8:30 AM","SincereStock","steady, contra players boleh cabut suda, tbh this is operator's game saja, we don't need contra players to help push juga
so yang mahu stay stay, yang mahu leave please just leave
just curious, yang kena cheat tingkat atas tu bila mahu leave? asyik complain con counter tapi x juga leave / cut loss?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 8:55 AM","SincereStock","@be_greeeedy mana tahu cucu dia esok / lusa lahir? many old man play stock market la haha"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 9:00 AM","justin1njp","Let u have chance to buy low. Increase stake.
Fighting to grab more shares might occur anytime when got taukeh see potential in this counter.
The potential like land bank. Gold mine. Limestone. Bauxite. Nickel. Biofuel. Tourism."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 9:57 AM","lehubeng","hold tight.... let operator shiok themselves...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 10:15 AM","BE_GREEEEEDY","This is the cheapest MAKING MONEYB solid rock fundermental penny stock...
Even bluecheat/chip stock feel ashame on Bornoil
Immefiate TP 5 sen
WC. 3.5 sen"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 10:27 AM","lehubeng","waiting MQ finish share subscription... another 300 mil to go...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 11:20 AM","whistlebower99",""
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 11:31 AM","mhanaS","As long as we investors follow our strategy wisely, we should be ok. Hold on to our shares and slowly mop it up at the 2½ - 3sen range. That would keep the warrants out of the money whilst clearing out the PP dumping.
Even if the seller queue moves out to 3½, don't get overexcited. Just let the circus die off and maintain the price target. We know there are 20% shares left in the PP. Eventually we'll reach there."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 11:41 AM","MZM2511","By the way: AS A REMINDER.
When I concluded on the information or comments given by whistlebower99, some are true, but many are ill intention information, misleading because only try to point on negativity only.
Therefore, the main point should be asked to wistlebower99...
Does he own any shares at any counter he posted his information?
Be noted that he never give answer for this question. But:
1. If his answer is YES, he is a F. O. O. L, because he is trying to burn his own f. o. o. l head.
2. If his answer is NO, he probably has BAD INTENTION on the company and its shareholders"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 11:58 AM","justin1njp","Macbank will buy back all the share they 'dispose' now. Just to b kept by someone at the moment. So they not over 5% n no need report whenever they subcribe pp. Those sbb share will sell with profit later. Then account look good. My 2 cents."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 12:00 PM","MZM2511","Maximum units can be subscribed by Mcquarie Bank = 1,205,827,550 units
Total units subscribed (up to 09 September 2021) = 970,000,000 units
Percentage of shares subscribed: 80.44 %
Outstanding balance shares unsubscribed = 235,827,550 units
Percentage of shares unsubscribed: 19.56 %
Total NOSH after the last subscription 7,960,289,529 unit of shares"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 12:24 PM","SincereStock","@MZM2511 true, and that concept also applies to all the other naysayers here and other counters
mostly counters I enter sure got naysayers, really curious whether they are fool or with bad intention, no one really that free to warn and save the newbies right?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 12:30 PM","mhanaS","Whatever the hocus pocus they throw at us just keep calm and stick to the plan. If they want to pump, it is their money they are burning. Accumulate now, whilst the 3sen queue is available. It is moving nicely as it stands."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 12:31 PM","SincereStock","my only sincere and honest opinion to newbies: in stock market someone need to lose money for the other to make money (just like gamble), no one really care if you lose money, when you start investing, you need to take full responsible for your decision, if you just don't know what you are doing, just quit, and if you can't, accept the fact that you are possibly the one that lose money unless you are super lucky"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 3:00 PM","lehubeng","never ending sell queue at 0.03....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 3:56 PM","lehubeng","by MQ and BOD?......."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 4:04 PM","lehubeng","wc 0.01 soon...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 9, 2021 9:52 PM","kuaTAKtahu","Buy tomorrow 2.5 sen"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 10, 2021 9:12 AM","singkalin","MQ most probably the proxy of BOD.
Buy below market price and sell at market price.
Earn profit like playing contra."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 10, 2021 11:55 AM","ZackMaz","looking this for long term, atleast in year it can go to 0.06. if u pum big amount and keep sure will huat"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 10, 2021 3:28 PM","koyokui","Buy plantation tema"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 10, 2021 5:38 PM","ZackMaz","The director keep acquiring, any progress ?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 11, 2021 11:15 AM","mhanaS","Joseph Lee Yok Min @ Ambrose Acquisition of BOB shares:
10/9 2000 lots
9/9 2000 lots
8/9 2000 lots
7/9 2000 lots
6/9 10000 lots
Let's stick to the plan and mop up whatever remaining and maybe, the sweet scent of the lark will come sooner than we expect."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 11, 2021 7:57 PM","Sales","Huat??? Since 2016 until now and the price cannot go up."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 11, 2021 9:58 PM","weirdvilante","SIUUU!!!!"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 12, 2021 9:15 AM","SincereStock","@Sales 2016 already overpriced, how to go up? don't make me laugh please"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 12, 2021 9:17 AM","SincereStock","concept ni senang je la, 2016 u at atas bukit, so u decided to go down, skrg 2021 lama u x da naik bukit, so u pigi naik balik tu bukit, faham ka?"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 2:56 AM","FarmbesFlyer","Buy more and keep."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 12:25 PM","lehubeng","history told that bornoil may become inactive again for next 3 years....."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 12:25 PM","lehubeng","will hold tight for next 3 years...."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 12:38 PM","lehubeng","wc 0.05 coming... no buy... let operator right left themselves..."
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 12:50 PM","ZackMaz","company has profit, business really wujud...before covid..they still doing well..jangan pergi jauh.. dapat 0.06 sudah cukup mau coverloss ruberex punya loss"
"https://klse.i3investor.com/servlets/forum/800001255.jsp?ftp=556","Sep 13, 2021 4:57 PM","ZackMaz","Once break the ressistance at 0.04, it will until 0.008. Until than beli je..yang turun pasti akan naik...cuma x tau lah bila naik"
