"dps_urls_link","dps_urls_date_date","dps_urls_date_user","dps_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 8, 2020 7:28 PM","scrown","Luckily I managed to run away again"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 8, 2020 8:56 PM","Teh Diven","When ppl start buying , Peter si Ku Ku will press down.....better buy others counter better....at least others not si Ku ku"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 8, 2020 10:30 PM","Shark_Fins","Sangkuttttt"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 9, 2020 9:20 AM","SinGor","next stop 17cents ( 15.5 will be history soon )"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 9, 2020 1:14 PM","IronShirt","today All the lousy counters started to move and Dps joined them....AAX, XOX, YongTai,
Parkson and AirAsia"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 9, 2020 5:14 PM","Shark_Fins","No up and down."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 9, 2020 8:16 PM","PTL4Ever","Showtime coming, hold your horses. Probably next week."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 9, 2020 11:20 PM","Teh Diven","Everyday got showtime.....1 day show....very nice show"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 5:12 AM","Teh Diven","Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up
Dps Dps Dps Limit Up"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 6:42 AM","skyrocket","Tiger show?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:35 AM","Hein","Dps today 9 am take Viagra , no soft back."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:39 AM","Shark_Fins","Lion show as well."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 8:03 AM","WangZ33","coming soon...….don't miss the boat"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 10:48 AM","OVH TP1.6 AWANG BRO Insider News","@Wang123, stop lying yrself.
trap at high condo?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 10:48 AM","Teh Diven","Tan Ku Ku pulak"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 10:49 AM","OVH TP1.6 AWANG BRO Insider News","@Hein, soft like u kukubird"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 10:49 AM","OVH TP1.6 AWANG BRO Insider News","@Teh Diven, yes drop show...kakaka"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 1:13 PM","OVH TP1.6 AWANG BRO Insider News","got leaders got momentum pon turun kuat kuat..sell lorr..kikiki"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 2:19 PM","OVH TP1.6 AWANG BRO Insider News","hear all directors selling theor ticket..run before too late!!!!!!!!!!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 2:21 PM","olivertwist","talk kock"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 2:51 PM","Shark_Fins","Lumber hv future. This stock got future or not"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 3:26 PM","Teh Diven","Tan Ku ku"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 4:55 PM","OVH TP1.6 AWANG BRO Insider News","other lumber at sky..this DPS is dying"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 4:55 PM","OVH TP1.6 AWANG BRO Insider News","rubbish stock"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 5:09 PM","skyrocket","Good show! Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 5:19 PM","Teh Diven","Correct good show.
At least still can touch 0.16
Not bad.
No more Dps ver 1.
Now is new DPS ver 2.0."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 5:46 PM","kenie","10 Dec 2020 SOW CHIN CHUAN Disposed DPS 15,624,300 units"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 5:59 PM","skyrocket","Directors are disposing their shares. Super big show is coming!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 6:09 PM","Teh Diven","After so many years, why suddenly he wan to sell?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 6:44 PM","Teh Diven","https://simplywall.st/stocks/my/consumer-durables/klse-dps/dps-resourc..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 6:59 PM","Hein","Banker ticket not enough, hv to sell some to them."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:22 PM","Teh Diven","Tomorrow mkt panic liao....owner sell , we must sell sell sell cepat cepat sellll !!!!!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:23 PM","Teh Diven","How to sell cos no buyer for si Ku Ku and tan Ku Ku counter"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:24 PM","Teh Diven","How nice if today announcement that DPS will going taking private !!!!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:28 PM","KazanYasen","Good news Peter got lot of money to Goreng Up and bad news this old man very stingy and got a lot of tricks to fool us..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=394","Dec 10, 2020 7:29 PM","TzuVun Lee","是誰買了它的股票"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 7:30 PM","TzuVun Lee","誰是新股东"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 7:44 PM","wh1881","What is the % of the total shares that he sold? Maybe its time to introduce new investor or if sold to big buaya, that is good"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 7:47 PM","skyrocket","Disposed to optimistic retailers"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:09 PM","wh1881","I think these 2 days he also disposed cause when price moved up then someone quickly threw it down"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:11 PM","skyrocket","Not 'he', *they're disposing. Go read announcements today"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:15 PM","wh1881","Ya is they... But all went through him.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:24 PM","Hein","Very interesting!!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:30 PM","IronShirt","In 2016, Peter disposed 3mil shares....now in 2020, he disposed 15mi about 2.25mil Cash.
Strange, he should dispose more warrant instead of mother shares ( give him Ceo position )
I think most likely to pay Margin account Interest.....2.25mil Not big amount"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:33 PM","wh1881","But I think he has arrangement to pick up the shares he disposed or else dps price should go down sharply already.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:33 PM","wh1881","I meant someone"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 8:37 PM","fl888","Forced to pay off loan sharks///?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 9:26 PM","IronShirt","i felt there so much control as to ""not to let price to jump"". Maybe Peter release this block to his
friend....you never know. Everytime Dps jumps, someone push it down to collect. ....I have a
feeling next week....""they are done collecting"""
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 10:03 PM","KazanYasen","Don't ever trust this Co ""Pirate Of Malacca""...They just want your money only!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 10, 2020 11:23 PM","fl888","What the point of having Share buy back when the Bosses are selling ?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 12:54 AM","Shark_Fins","Watch their game this month. If the vol remain 200mil plus it will be more interesting."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 8:50 AM","Teh Diven","When acquired share also zzzzzz
Now disposed share also zzzzzz
Others already fly many time ...
All Si Ku Ku.....n tan Ku Ku."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 9:12 AM","Shark_Fins","they disposed share to celebrate Christmas coming week. lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 9:12 AM","OVH TP1.6 AWANG BRO Insider News","this is so call rubbish management"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 10:41 AM","wh1881","not rubbish lah... at least the price is maintained..not like DGB, dropping everyday."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 10:58 AM","Teh Diven","PA lousy share also can stay abv 0.18"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 11:00 AM","IronShirt","""Buy"" parking said Ready to push....anyway Teh Tarik can cry here for another 7yrs"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 11:20 AM","Shark_Fins","yaa.. I notice that despite a big dump by bos2 the price still maintained. might be someone collect oso."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 11:21 AM","wh1881","I can only say this counter is well controlled by big buaya.. It depends on them when they want to push or pull"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 11:37 AM","Teh Diven","Push push only for 1 day next day zzzzzz again...trade mark"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 12:09 PM","vincath","I fully agreed with wh1881. You have observed DPS well."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 3:48 PM","Teh Diven","He must know Peter's trademark
1. Si Ku Ku
2. 1 day show
3. Gostan
4. Tan Ku Ku (zzzz)"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 4:47 PM","Teh Diven","Add me to your wats app 0123989873"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 5:04 PM","Shark_Fins","end for this week. new chapter for next week.. with new shareholder. maybe? haha"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 5:23 PM","wh1881","Hopefully.. Luckily I bought and keep and not playing contra.. Or else die due.. Not sure later today got announcement again? Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 6:33 PM","Teh Diven","Tan Ku Ku is the new investor"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 6:38 PM","wh1881","Haha... But very strange, when company making losses he did not sell shares and now finally profitable then he sold.. Strange"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 8:11 PM","skyrocket","From tomorrow to Thursday, next week, next month, next year.... Endless"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 11, 2020 9:57 PM","KazanYasen","Don't dream laa this Pirate Company can go up!!! Please change others company which have quality top management and good future ahead..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 10:16 AM","scrown","We have changed to evergreen wood counter but we come back to see whether still have opportunity or as u guide still not yet sell"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 10:57 AM","Teh Diven","Year end disposal because need money to pay bonus and working capital......itu shj.....nothing much impact on their original holding.
But 1 thing I wan to compliment them on their Qr. Very good result compare with Yong Tai."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 1:23 PM","wh1881","Hopefully tan ku ku is generous to give us Christmas present as well.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 1:34 PM","Shark_Fins","Christmas plus CNY. Boommm"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 4:08 PM","Teh Diven","Sadhu sadhu sadhu"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 6:58 PM","skyrocket","Yes, evergreen is better coz it always green."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 12, 2020 10:17 PM","Shark_Fins","que sera sera. what will be will be~~~"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 12:46 AM","wh1881","Peter is Anwar supporter or not ya? If yes, Monday got show lor.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 8:38 AM","JJchan","https://www.msn.com/en-my/news/national/cancelled-rm43-billion-melaka-...
I thought the above 45Billion project is Dead But it is Not. It seems another Group of people is
actively trying to restart it ( mostly well connected BN + MCA politicians ) Came down here
(melaka) on Friday to check HSR projects,staying till today Sun to get more info. on 43B melaka
Gateway. Some of the MCA guy involved in re-starting Melaka Gateway is well connected with
Peter.
I donT know for sure whether the Private Placement is related to Melaka Gateway but the
standard exchange is ""i give you a project, you give me some company shares at incredible
low price."" is normal """
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 11:52 AM","wh1881","If this is true, then is good news.. I have confident this share will fly but not sure is near term, mid term or long term.. As I mentioned before, its very strange to sell shares when company is making profit but not selling shares when making losses."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 2:02 PM","Teh Diven","Selling because price is right and want to get some capital for working capital....not a big deal...Now everything up to Pet and the geng. If they wan to overtake Yong tai or not..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 2:27 PM","SinGor","i know a group doing Penang Reclamation projects are in discussion with Melaka State Gov.
on Melaka Gateway. However Deep Sea Port really requires Chinese Expertise and Money.
Maybe Peter can get in Here. Sell shares maybe to raise Travelling expenses for getting
Chinese Investors"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 2:56 PM","Shark_Fins","Its too much spend for travelling. Profit 2 mil plus recent qr not enough meh?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 4:07 PM","SinGor","2mil maybe not enough. Chinese entourage usually comes with 10--15 persons. Hotel & foods
for 10 Days easily 300K and above( just for First round.) Next 10 rounds if they are interested, Cost
is incredible high if you entertain Chinese"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 10:13 PM","Teh Diven","Tomorrow another zzzz day"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 13, 2020 10:22 PM","Shark_Fins","Please give us more vitaminnn. No forever sleepy. Hhaa"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=395","Dec 14, 2020 10:09 AM","KazanYasen","Con counter only attract dumb people coming in like it's owner."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 11:38 AM","Teh Diven","AA sleep so long and most effected industry but still can fly and cross rm1? What happen to Lap sap DPs's management are doing? Still si Ku Ku or tan Ku Ku? Wake up wake up lah...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 11:39 AM","Teh Diven","All are Lap Sap
Lap sap always a lap sap"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 11:59 AM","scrown","Good drop some more n let Teh to wait for another year"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 1:29 PM","wh1881","wait for durian to drop... but believe buaya wanna to maintain the price as it is now."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 3:13 PM","mystery","durian drop lo run run run"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 3:34 PM","wh1881","All contra players die die today.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 3:37 PM","wh1881","Dps buying rate at 8%.. All selling today"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 3:38 PM","Diven Teh","Peter's trade mark.........
zzzzzzzzzz
gostan sebab tak boleh naik"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 3:38 PM","Diven Teh","lap sap counter"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 6:37 PM","JJchan","Peter is Cutting his Holding.----Be prepare for a ""New Majority Shareholder Holder Announcement""
Given Dps is offering 20% for Private Placement-----------"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 6:47 PM","JJchan","Let hope new Boss will bring Capital Injection and Expertise"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 6:49 PM","wh1881","Hopefully it will happen very soon and it's the shareholder that can boost the shares up"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 6:57 PM","Shark_Fins","Disposeddddddd. What their plan actually....!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 6:59 PM","Teh Diven","Si Ku Ku ask tan Ku Ku to joined"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:07 PM","Shark_Fins","Ayoo. Ku ku and the geng."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:20 PM","SinGor","reverse take-over by another Chinese Furniture trying to escape Biden's Tariff Or Chinese Deep Sea Port Operator sacked by Melaka State Gov but want to rebid the same job. Dps is so cheap
to own at 15cents. Looks like Peter is selling down to 30% and "" new owner can has controlling
stake at 31%"" without breaching any Bursa foreign ownership"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:38 PM","JJchan","Peter bought shares at 50cents (par value). So, he is selling at a Loss. Maybe he expect price
to leap many times over current price"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:39 PM","wh1881","https://www.bursamalaysia.com/market_information/announcements/company...="
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:39 PM","wh1881","JJChan, you might be right.. Its very unusual to sell so many shares"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 7:40 PM","wh1881","6% shares last week"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 8:17 PM","Shark_Fins","When people desperate need money. They sell la. Correct?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 8:18 PM","Shark_Fins","Tomorrow sell. The day ofter tomorrow sell. Next week sell."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 9:09 PM","KazanYasen","Now Peter's family are laughing go the bank...LoL"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 11:34 PM","JJchan","Laughing but Tear flowing out--- going to Bank to sign losses. Not that Peter got Cash by selling
But ""Top-Up"" RM 11 mil Loss to Margin Account ( sold 30mil shares @ 36cents loss )
All Peter Shares are Under Margin Account that why He didnT sell any Shares---Selling at loss
means he has paid Bank"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 14, 2020 11:38 PM","JJchan","I cannot believe it when he Sells Shares----He must be a very Rich fellow to absorb such a losses"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 7:34 AM","Shark_Fins","PP price at 7.5 sen? Seriusly."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:15 AM","Teh Diven","PP at 0.075 cts ? Crazy ke....they wan to create panic selling lah...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:16 AM","Teh Diven","No way Peter wan to sell at 0.075"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:18 AM","Teh Diven","If Peter sell at 0.075 cts he is lap sap"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:26 AM","IronShirt","Confirmed Peter is no longer CEO if he sell down to 30%......selling at lost, very fishy"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:29 AM","IronShirt","Today will ends up 0.140 Or 0.145....Dps share price No reaction to Peter selling...fully controlled"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:36 AM","JJchan","I felt very strange & not logical. Dps is turning around why Peter want to Sell at a Lost. Just
wait a few months, revenue are guarantee to jump again. ""Something is Cooking"""
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:37 AM","vincath","now already 0.014"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:41 AM","wh1881","its not normal for owner to sell 6% shares in the open market, its not 1 or 2%. so something is cooking there.. just wait for the announcement"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:42 AM","wh1881","that is excluding the PP. so significant investor is coming in soon"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:49 AM","wh1881","contra players already thrashed out.. just wait for the next rise... i need my christmas gift...lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:54 AM","Teh Diven","Support 0.13 ....."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:54 AM","Teh Diven","No contra player now......who wan to play this dormant counter....today hot tomorrow zzzzz"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:55 AM","wh1881","big buaya testing the water now to check whether still have contra player to throw shares at lower price... you can see the buyer one bulk in suddenly and removed after that.."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 9:59 AM","SinGor","There are 2 rounds 100m goreng before today. New owner maybe collected 50mil already plus
177m New shares from PP. New owner maybe holding 32% already. Just like Vivo, new owner
inject new projects and goreng like crazy. However Dps already got projects, HSR( confirmed
yesterday w/o Singapore) and Melaka Gateway."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:02 AM","SinGor","Peter got to give-up Ceo seat, he got no money to go after Huge projects"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:03 AM","wh1881","What dps is lack of is influential person to push the shares up.. Peter is not the person for sure so hopefully someone good to come in"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:06 AM","IronShirt","Guess what Peter didnt sell warrant. When dps share goreng, Peter can sell warrant and claim
back its losses....Peter Not stupid"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:07 AM","wh1881","If Peter gave up his ceo seat, then dps will fly like crazy.. The first one to buy will be Diven Teh.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:11 AM","IronShirt","now i know why Diven Teh was crying here for 7yrs, he bought at 70cents....i saw Dps chart,
almost 80cents at Ipo"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:13 AM","wh1881","Back to 70 cents is quite easy.. Just 2 rounds of limit up will do.. Lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:20 AM","SinGor","Vivo goreng to 2.0 with new owner project injection of 1bil...talk only. However from my contractor
friend doing terminal in Kl Sentral, estimate Air Keroh terminal will top 1 billion bcos too many infarstructure are Not there"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:40 AM","Teh Diven","Don't worry support at 0.13 cts."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 10:46 AM","wh1881","Today is the good time to push since most of the shares are down"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=396","Dec 15, 2020 11:01 AM","SinGor","Current scenario is a block to Collect..after 14cents, all level got sell parking around 2.7mil .....
4 level Block....if ipo was 50cents, how many can take a loss to sell at 14cents??? only Peter"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 11:03 AM","wh1881","lol...."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 11:07 AM","wh1881","engine ready to start... take off soon!!"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 11:22 AM","Shark_Fins","HSR project expected to be executed by 2022. Ayer keroh will be house terminal for melaka. Is that place is peters territory?"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 11:39 AM","wh1881","Warm up almost completed.. Ready to take off latest by 12pm..lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 12:05 PM","wh1881","false alarm.. warm up failed.. lol"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 12:28 PM","wh1881","maybe need to wait for budget 2021 final vote before it flies... only god knows..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 12:34 PM","Teh Diven","Take off failed
Still communicating and on discussion
With banker ie. Check funding Ada duit or not"
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 12:34 PM","wh1881","lol..."
"https://klse.i3investor.com/servlets/forum/800001452.jsp?ftp=397","Dec 15, 2020 1:02 PM","Shark_Fins","No fuel to take off yet. Landing fr a while. Lol"
