"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 28, 2020 8:03 PM","Mabel","Actually Two things will happen.
Either we will move onto a post-apocalyptic society or the stocks will make a comeback like every other crisis before this.
If the first one was to happen, there is not much difference between wasting your money on stocks compared to anything else. Even stocking on supplies will not help you on the long run.
However, if the markets recover, like they do all the time, then you would be buying the stocks when they cheap, making you a hefty profit. But this might require a long patience, and unfortunately not many people have that.
Think about it...
Meow.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 28, 2020 8:03 PM","Mabel","Where got drop?
Everyday she's climbing..
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 1:17 PM","whywhy22","Apart from Apple, anyone can share who is Inari's other main customer?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 3:08 PM","apple168","Only apple, no other main customer."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 3:09 PM","apple168","Inari is Outdated Old tech company."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 3:52 PM","Mabel","Sour grape from Kiasu Singapore.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 3:55 PM","Mabel","I'm proud to be associated with Inari since Inari is dealing with a Global Brand Apple"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 30, 2020 4:07 PM","Mabel","@GooShen Bought !!! 1.10 using the profits rolled in Penta !!! Average now 1.16 only !!! Follow me the excellent GooShen!!!!
25/03/2020 12:29 PM
Well done..
See you at Penta..
Penta is sitting on P4 after Greatec, Inari and MyeG in my collections of tech stocks..
Meow.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 31, 2020 3:17 PM","wongcalvin73","EPF counter still collecting !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 31, 2020 4:35 PM","monetary","Apple might delay it's iphone12. It's going to roll out a cheaper version to test market. Anyway the cheaper version is 5G viable. The wifi, bluetooth, rf chips n 5G modem r believed to b compatible in both versions. So order from broadcom will proceed."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 31, 2020 4:47 PM","monetary","don't get freakout when u read somewhere about delay of iPhone12. it's a good marketing strategy amid covid19."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 31, 2020 8:25 PM","东方不败","Business as usual for these tech stocks during MCO
https://klse.i3investor.com/blogs/DFBB/2020-03-31-story-h1485732655-Bu..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Mar 31, 2020 10:47 PM","whywhy22","wah.. it's quite dangerous then if its only customer is Apple. I heard that previously Broadcom was also their customer."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 9:44 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 10:27 AM","GooShen","Sell now, before you regret. Will sell down to test the resistance level again. Follow me the excellent GooShen!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 10:46 AM","LookAround","ah goo.. ur 10-20% profit dun show off la. many ppl profit more than 50% ad. ur portfolio can hide in drawer liao. axing-lan ah goo always no balls. i start selling to day not only return all cut loss. and lower down all my average buying price. but u still trapped.
ah goo keep hard work. i know u can do it. ganbate"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 11:52 AM","evan","Inari quite discounted if you look at Penta, MI and Revenue."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 12:09 PM","CUTLOST","Boleh dah simpan.. Lama2 jadi Rm2"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 1:48 PM","whywhy22","@GooShen ok, i follow you this time. Mind to share the resistance you are looking at?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 2:48 PM","evan","China reports good numbers! Tech stocks like Inari, Penta, MI, Revenue and Datasonic should benefit right?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 2:53 PM","whywhy22","that's because China has started production. But Inari 2 main customer is in US basically. So, US just started to tackle the epidemic. If look at the figure, they haven't find good way to contain it. I guess, it will be some time before it stabilise. Till then, there are still chance it will fall, or consolidate lower."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 3:45 PM","evan","Alright thx"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 5:07 PM","Besafe","Tks goo shen for selling."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 1, 2020 5:07 PM","Besafe","Weak investors better sell first. Haha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 12:01 AM","Mabel","Meow..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 9:19 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 9:43 AM","GooShen","Buy now!! Will shoot up soon !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 9:59 AM","Mabel","Meow..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 10:32 AM","kelvin17","gooshen yesterday u asked to sell, before you regret . today you asked to buy now , will shoot up soon ?? what logic is all these if i follow you will go crazy .."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 11:00 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 11:02 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 11:27 AM","Jengacam2","wah dia masih berani cakap o...Aemulus loss 80% haha...berani cakap lagi excellent gooshen..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=720","Apr 2, 2020 2:43 PM","whywhy22","if based on the chart, it will still come down below 1.2. let's see."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 10:51 AM","kelvin17","GooShen now 1.24 to buy or to sell ?? at what price must buy or sell ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 12:43 PM","Jeju88","GooShen quiet only. Where r u?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 12:55 PM","Jengacam","U first time know him meh. When up talk like god. Haha. When down diam diam. He sangkut a lot stock if u c back he post. Haha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 2:52 PM","CUTLOST","1.80 next month"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 4:42 PM","al8800","As 6.6 million Americans filed jobless claims last week—part of at least 10 million people in the U.S. who are out of work in the last two weeks due to the coornavirus pandemic"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 5:00 PM","whywhy22","tonite watch the unemployment rate"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 7:04 PM","monetary","safe to buy ka? really? no 60c ka?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 10:15 PM","whywhy22","@monetary sorry sorry. I have deleted my comment and edited as follow in (bracket).
but if you are an investor for the long term and not a trader, (I guess) it's safe to buy anytime during this period. (But pls make your own research and due diligence first)."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 3, 2020 11:04 PM","monetary","no worry whywhy. just kidding. cheers."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 4, 2020 9:27 AM","BlackWhite","What is the hurry to buy at the beginning of a bear market, atleast one year to recover to normal level only"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 5, 2020 2:36 PM","paktua73","paktua will stand hold inari..
until reach back above 2.15.
with balance share at average below.1.00
paktua troops in great position now..
if crash down below 1.00
we glad to reloaded more..
if up until hit 2.00 paktua just follow..
no matter what we stand to hold until next year..
tut tut
now its time to buy on deep n forget..
mega recession just come once in 100 years.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 6, 2020 12:00 PM","apple168","https://www.thestar.com.my/tech/tech-news/2020/04/06/magic-an-estimate..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 6, 2020 2:21 PM","CUTLOST","Back on track above 1.50 soon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 6, 2020 11:42 PM","Mabel","Meow Meow Meow..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 6, 2020 11:57 PM","Bobii","meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 1:40 AM","prince4","Covid-19 make many of corporate will impact company fundamental will deteriorate. For Example :Past revenue 100 mil ，profit margin 10% earning 10 mil now covid-19 future revenue will reduced nearly 90% or become near zero and followed future earning from profit turn to heavy losses too, past they revenue how big their basic operating cost high will followed financial more heavily losses .If the company with high debt will face collapse or bankruptcy in future.
Large and medium-sized companies can't operate without income, and all of them are returned to them like a startups company，valuation will also fall, and the stock price will also fall
Expect local and foreign funds money would not flow in big cap and mid cap stock because everybody scare buy high losses money . In this few month expect Funds manager money would flow out bigcap and midcap stocks so now no prospects cannot buy and hold bigcap and mid cap company.
market stock RM10 drop to RM5, RM5.00 drop to RM 2.00 , followed RM2.00 drop RM1.00, followed RM1.00 drop to 50 cent, followed 50 cent drop to 20cent ,followed 20 cent drop to 10cent ,followed 10 cent drop to bottom.
High debt company cannot buy ,high prices stock cannot hold , MARKET NEVER SLEEP MONEY NEVER SLEEP just buy LOW PRICES stock and CASH RICH COMPANY. This is a OPPORTUNITY markets SMART MONEY no longer will FLOWS in cheaper stocks ,market will GORENG lows price stock at BOTTOM."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 6:40 AM","GreenGhost","I will be in.!
Wait for correction a bit"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 11:48 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 2:46 PM","kelvin17","hi Gooshen , i asked u the other day at 1.24 to buy or to sell you didnt say anything , so i also didnt buy now gone up so much. Now 1.33 already is to buy or to sell ?? pl give direction"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 2:49 PM","DChosen2","price range marginal, everyone waiting for this coming friday?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 3:48 PM","Jeju88","Friday announment from our PM."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 3:54 PM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 3:59 PM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 4:03 PM","GooShen","Time to sell now before next round of drop coming !!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 5:51 PM","monetary","some IB start promoting 5G n nfcp. target r inari n unisem. I also dun no how nfcp can benefit inari. Anyway thanks for the promo although it's irrelevant. Kikiki..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 9:43 PM","kelvin17","Gooshen pl inform early your next round of buying ya . im waiting"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 7, 2020 11:18 PM","Mabel","Wah....so nice...
Everyday my Inari is climbing...
Meow.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 8, 2020 8:16 AM","GooShen","Apple slash order target. Careful, time to leave. I call buy since 1.10, and sold 1.34. Enough already. It will fall back. Run to secure your profits !!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 8, 2020 12:49 PM","roshazli","Venture into delivery services, online marketing during challenging times— Dr Mahathir
KUALA LUMPUR (April 6): In facing these challenging times during the Movement Control Order (MCO) to control the spread of COVID-19, Tun Dr Mahathir Mohamad said delivery services and online marketing could be new ventures for those with jobs at stake.
""During this time especially, many of the people lose their jobs, among the things you can do is (related to) the transportation industry, especially delivery. If you have a car, maybe you can provide a delivery service to your area, so you can create a new job.
""Delivery system is in hand because personal delivery is needed. One job shrinks and another will take its place,"" the former prime minister said in a special interview “MyPerintis: A Morning Tea with Tun Mahathir” broadcasted live through social media.
The programme was run by MyPerintis (Yayasan Perintis Malaysia), a non-governmental organisation founded last year to promote youth activation and a purposeful lifestyle.
He added that there is a demand to enhance the delivery system because many products need to be delivered, hence, delivery service is the key at this moment.
""Delivery system is now necessary because if you cannot deliver, you cannot sell the product. A good delivery system is key.
""Without leaving the house, without going to the shop, you still can increase productivity as you can order anything and pay with a credit card and the thing will be delivered to you. This happens when there is a good delivery system,"" he said.
He also stressed that the cargo industry also must think about how to make full use of this as the issue has grown more than before.
""Before this, not many were using it (cargo/delivery system) but now we can even buy or sell bulky things. Like China exporting health products to another country. So, we need to take advantage of the delivery system as you can market the product to a bigger market, not confined to only our country but the bigger international market,"" he said.
Meanwhile, Dr Mahathir also said there was an increase of people who are using online marketing such as Shoppe and Lazada but unfortunately, not many people were aware of how to make use of online marketing to increase their income.
He said, the people need to learn how to do online marketing and how to improve their productivity through digitalisation and other new technologies but these require some teaching.
""We have a lot of young people in Malaysia who are very good in business and they must tell people... step by step how to digitalise their market or product. But now we can teach them through the internet. We don't have to meet the people because on the internet you can see everything that needs to be done.
“For example, if you want to learn about the engine, you can show exactly how this is done repeatedly via the internet. From that, you are able to learn a new skill, do a thing that you have not done before and earn money through from it via the internet and online marketing,"" he said."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 9:25 AM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 11:05 AM","kelvin17","gooshen you look very confident it will come down fast"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 1:48 PM","whywhy22","gooshen, can share where to find the news that Apple slash order target?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 2:23 PM","laychee","A lots of newbies since MCO. Chasing stocks is a norm now."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 6:11 PM","ahbeng68","KWSP acquired 1.7M share today, however someone above also said run.... so?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 9, 2020 9:52 PM","newbie2y","for those who reads chinese, foxconn said they could still make it on time for 5g iphone..
http://www.aastocks.com/tc/stocks/analysis/stock-aafn-con/02018/NOW.10..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 11, 2020 2:43 AM","CUTLOST","Going up back to 1.8"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 11, 2020 11:10 AM","5354_","Any EPF employee in i3? Why EPF bought from Thong Kok Khee?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 11, 2020 11:11 AM","5354_","10-Apr-2020 Insider DATO' SRI THONG KOK KHEE (a substantial shareholder) disposed 500,000 shares on 07-Apr-2020.
10-Apr-2020 Insider DATO' SRI THONG KOK KHEE (a company director) disposed 500,000 shares at 1.347 on 07-Apr-2020.
08-Apr-2020 Insider DATO' SRI THONG KOK KHEE (a substantial shareholder) disposed 100,000 shares on 03-Apr-2020.
08-Apr-2020 Insider DATO' SRI THONG KOK KHEE (a company director) disposed 100,000 shares at 1.234 on 03-Apr-2020."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 12, 2020 10:17 PM","Kenzotaj","why dumping?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 9:11 AM","GooShen","Sell don’t hold, will go holland. US hot badly by covid19, economy in bad shape."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 12:48 PM","GooShenNo1Fan","GooShen aemulus so good laughing all the way to the bank. Is this distribution phase to another big drop?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 4:12 PM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 4:19 PM","GooShen","Call me excellent GooShen, 1.30 now."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 4:23 PM","GooShen","Sell now, don’t fall in love. Economy is badly damaged. Reserve cash now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 4:37 PM","GooShenNo1Fan","GooShen Inari will go Holland at what price? I want to ready sifu excellent GooShen"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 4:38 PM","whywhy22","@GooShen, can share the info about Apple cutting orders? and what is the buy call you are looking at now? thx"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 6:00 PM","monetary","park ur money at 1.2"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 6:20 PM","whywhy22","@monetary okok, i will keep an eye. thx!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 9:20 PM","CUTLOSS","65 sen safer."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=721","Apr 13, 2020 9:59 PM","newbie2y","""At least some of the new iPhones could be released several weeks later than normal, though still within the typical fall window, according to Bloomberg's sources. Apple reportedly hasn't informed suppliers of any significant delays, and the company's engineers are expected to travel to China and finalize product designs in May.""
https://www.macrumors.com/2020/04/13/5g-iphones-ipad-like-design-small..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 8:42 AM","monetary","no more panic in the market. Dow very likely slowly retest new low again but that's within ppl predictions. U r unlikely to see inari bellow 1 again. Most probably this is normal reteacement after a good run."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 8:45 AM","monetary","In these 1 or 2 months u can si which stocks will retest new low the 2nd time following the index n which will undergo normal retracement and back to uptrend. This is the time when we can tell who the winners n lossers r."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 8:50 AM","monetary","keep an eye on the volume. no big volume means no panic dumping."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 9:04 AM","GooShen","Run now. Last call before going down to penny."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 9:05 AM","DChosen2","BTW KWSP & KWAP are still stocking up this share .. any comment?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 9:14 AM","monetary","Why Inari? Bcoz 5G sepercycle doesn't start with smart car, smart transportation sys, factory automation, robot or weapons. It starts with smartphone!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 10:21 AM","whywhy22","@monetary wow, that's insightful. I am learning to see the new low. but market really irrational. not easy to see."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 1:11 PM","BlackWhite","Market being pushed up before 1st quater results released , which will Fall apart them"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 4:27 PM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 8:37 PM","whywhy22","one of the director keep selling. hmm..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 14, 2020 10:46 PM","newbie2y","2.5mil 4G iphones sold in March in mainland china...
https://www.macrumors.com/2020/04/14/apple-shipped-two-half-million-ip..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 15, 2020 7:14 AM","monetary","aiya tiu lor. Goshen don't read news ka?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 15, 2020 10:51 AM","BlackWhite","Careful china did not submit method statement on intellectual property protection for US , trade war will b on again"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 15, 2020 11:05 AM","GooShen","Sell !! Enjoy the profits now !!! Don’t chase !!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 15, 2020 3:23 PM","paktua73","paktua relax see profits growing every day..
tut tut
paktua love inari"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 15, 2020 5:10 PM","monetary","m worry about euro n usa market. those ppl r broke after lockdown. they got no saving unlike the Chinese."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 1:54 AM","Lee Kok Wee","EPF keep buying ...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 9:10 AM","monetary","yes. u can't trade this stock. EPF buys on weakness."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 9:11 AM","Talib","lol."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 4:13 PM","al8800","Bloomberg: US jobless rate heading to 20%
Bloomberg fears that today’s US jobless figures will show that America is heading towards a situation where one in five people are out of work."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 5:04 PM","slng","This is klci, not dj, future or sp500"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 5:19 PM","monetary","jobless not an issue. I see many jobless ppl talking in smartphone."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 5:34 PM","slng","Today esos, happy worker days"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 5:34 PM","newbie2y","there is even monthly instalments available for the new SE phones :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 5:42 PM","monetary","I heard can trade in old phobe in some shops."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 7:00 PM","Mabel","I say today my Ina got period ka?
Morning was green..
Meow.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 8:38 PM","factorrumour","inari worth 98 sen only"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 9:29 PM","slng","Net cash company never go wrong"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 16, 2020 9:34 PM","i3lurker","when director sell better dun buy"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 7:39 AM","monetary","i3lurker when director sell better dun buy
16/04/2020 9:34 PM
Director selling isn't always a bad sign. Company used to reward employees with esos. That's REWARD n there's nothing wrong to ex it n sell in open market. Besides, the directors might have top up money to meet margin call lately. Since share price has risen to acceptable level there's nothing wrong to sell some to recover the money."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 8:17 AM","dlau8899","Dow future up more than 700 point.Inari going up to 1.60 as soon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 8:53 AM","monetary","Nasdaq alrdy in bull territory"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 10:21 AM","Mabel","Wah so nice...
Ina period is now over...
Meow.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 10:31 AM","newbie2y","marvellous inari!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=722","Apr 17, 2020 10:47 AM","investortrader88","Change in the Interest of Substantial Shareholder (202004163600078)
Company Name INARI AMERTRON BERHAD
Stock Code / Short Name 0166 / INARI
Date & Time Announce 16/04/2020 07:00:01 AM
Subject Changes in Sub. S-hldr's Int (Section 138 of CA 2016)
Content
Substantial Shareholder's Particulars
Name : EMPLOYEES PROVIDENT FUND BOARD
Address : Tingkat 19, Bangunan KWSP Jalan Raja Laut 50350 Kuala Lumpur Wilayah Persekutuan Malaysia
NRIC/Passport No/Company No. : EPF ACT 1991
Nationality/Country of Incorporation : Malaysia
Descriptions(Class & nominal value) : Ordinary shares
Name & address of registered holder
You are advised to read the entire contents of the announcement or
attachment.To read the entire contents of the announcement or attachment,please
access the Bursa website at http://www.bursamalaysia.com
Details
Date of Change No of shares Price Transacted(RM) Transaction type
13/04/2020 349,800 0.000 Acquired
13/04/2020 3,000,000 0.000 Acquired
Description of other type of transaction :
Circumstances by reason of which change has occured
Nature of interest : Direct Interest
Direct (units) : 308,836,750
Direct (%) : 9.530%
Indirect/deemed interest(units) : 0
Indirect/deemed interest(%) : 0.000%
Total no of shares after change : 308,836,750
Date of notice : 14/04/2020
Remarks
You are advised to read the entire contents of the announcement or attachment.
To read the entire contents of the announcement or attachment, please access
the Bursa website at http://www.bursamalaysia.com
free website hit counter"
